stock_name,share_price,share_quantity,dividend,earnings,date
FMG,3.83,3078964918,0,-75510000,18/07/2007 16:00:00
FMG,3.93,3078964918,0,-75510000,19/07/2007 16:00:00
FMG,3.91,3078964918,0,-75510000,20/07/2007 16:00:00
FMG,3.76,3078964918,0,-75510000,23/07/2007 16:00:00
FMG,3.75,3078964918,0,-75510000,24/07/2007 16:00:00
FMG,3.64,3078964918,0,-75510000,25/07/2007 16:00:00
FMG,3.53,3078964918,0,-75510000,26/07/2007 16:00:00
FMG,3.22,3078964918,0,-75510000,27/07/2007 16:00:00
FMG,3.22,3078964918,0,-75510000,30/07/2007 16:00:00
FMG,3.3,3078964918,0,-75510000,31/07/2007 16:00:00
FMG,3,3078964918,0,-75510000,01/08/2007 16:00:00
FMG,3.15,3078964918,0,-75510000,02/08/2007 16:00:00
FMG,3.09,3078964918,0,-75510000,03/08/2007 16:00:00
FMG,2.95,3078964918,0,-75510000,06/08/2007 16:00:00
FMG,3.02,3078964918,0,-75510000,07/08/2007 16:00:00
FMG,3.12,3078964918,0,-75510000,08/08/2007 16:00:00
FMG,3.33,3078964918,0,-75510000,09/08/2007 16:00:00
FMG,3.13,3078964918,0,-75510000,10/08/2007 16:00:00
FMG,3.22,3078964918,0,-75510000,13/08/2007 16:00:00
FMG,3.12,3078964918,0,-75510000,14/08/2007 16:00:00
FMG,2.86,3078964918,0,-75510000,15/08/2007 16:00:00
FMG,2.73,3078964918,0,-75510000,16/08/2007 16:00:00
FMG,2.65,3078964918,0,-75510000,17/08/2007 16:00:00
FMG,3,3078964918,0,-75510000,20/08/2007 16:00:00
FMG,3,3078964918,0,-75510000,21/08/2007 16:00:00
FMG,2.95,3078964918,0,-75510000,22/08/2007 16:00:00
FMG,3.24,3078964918,0,-75510000,23/08/2007 16:00:00
FMG,3.08,3078964918,0,-75510000,24/08/2007 16:00:00
FMG,3.2,3078964918,0,-75510000,27/08/2007 16:00:00
FMG,3.17,3078964918,0,-75510000,28/08/2007 16:00:00
FMG,3.08,3078964918,0,-75510000,29/08/2007 16:00:00
FMG,3.23,3078964918,0,-75510000,30/08/2007 16:00:00
FMG,3.4,3078964918,0,-75510000,31/08/2007 16:00:00
FMG,3.58,3078964918,0,-75510000,03/09/2007 16:00:00
FMG,3.65,3078964918,0,-75510000,04/09/2007 16:00:00
FMG,3.74,3078964918,0,-75510000,05/09/2007 16:00:00
FMG,3.71,3078964918,0,-75510000,06/09/2007 16:00:00
FMG,3.78,3078964918,0,-75510000,07/09/2007 16:00:00
FMG,3.63,3078964918,0,-75510000,10/09/2007 16:00:00
FMG,3.78,3078964918,0,-75510000,11/09/2007 16:00:00
FMG,3.87,3078964918,0,-75510000,12/09/2007 16:00:00
FMG,3.87,3078964918,0,-75510000,13/09/2007 16:00:00
FMG,3.92,3078964918,0,-75510000,14/09/2007 16:00:00
FMG,3.92,3078964918,0,-75510000,17/09/2007 16:00:00
FMG,3.83,3078964918,0,-75510000,18/09/2007 16:00:00
FMG,4.15,3078964918,0,-75510000,19/09/2007 16:00:00
FMG,4.26,3078964918,0,-75510000,20/09/2007 16:00:00
FMG,4.26,3078964918,0,-75510000,21/09/2007 16:00:00
FMG,4.6,3078964918,0,-75510000,24/09/2007 16:00:00
FMG,4.67,3078964918,0,-75510000,25/09/2007 16:00:00
FMG,4.85,3078964918,0,-75510000,26/09/2007 16:00:00
FMG,4.97,3078964918,0,-75510000,27/09/2007 16:00:00
FMG,4.77,3078964918,0,-75510000,28/09/2007 16:00:00
FMG,4.84,3078964918,0,-75510000,01/10/2007 16:00:00
FMG,4.92,3078964918,0,-75510000,02/10/2007 16:00:00
FMG,5.05,3078964918,0,-75510000,03/10/2007 16:00:00
FMG,4.9,3078964918,0,-75510000,04/10/2007 16:00:00
FMG,4.97,3078964918,0,-75510000,05/10/2007 16:00:00
FMG,5.4,3078964918,0,-75510000,08/10/2007 16:00:00
FMG,5.36,3078964918,0,-75510000,09/10/2007 16:00:00
FMG,5.28,3078964918,0,-75510000,10/10/2007 16:00:00
FMG,5.25,3078964918,0,-75510000,11/10/2007 16:00:00
FMG,5.21,3078964918,0,-75510000,12/10/2007 16:00:00
FMG,5.08,3078964918,0,-75510000,15/10/2007 16:00:00
FMG,5.02,3078964918,0,-75510000,16/10/2007 16:00:00
FMG,4.95,3078964918,0,-75510000,17/10/2007 16:00:00
FMG,5.07,3078964918,0,-75510000,18/10/2007 16:00:00
FMG,4.9,3078964918,0,-75510000,19/10/2007 16:00:00
FMG,4.62,3078964918,0,-75510000,22/10/2007 16:00:00
FMG,4.9,3078964918,0,-75510000,23/10/2007 16:00:00
FMG,4.85,3078964918,0,-75510000,24/10/2007 16:00:00
FMG,4.73,3078964918,0,-75510000,25/10/2007 16:00:00
FMG,4.93,3078964918,0,-75510000,26/10/2007 16:00:00
FMG,5.2,3078964918,0,-75510000,29/10/2007 16:00:00
FMG,5.17,3078964918,0,-75510000,30/10/2007 16:00:00
FMG,5,3078964918,0,-75510000,31/10/2007 16:00:00
FMG,5.03,3078964918,0,-75510000,01/11/2007 16:00:00
FMG,4.92,3078964918,0,-75510000,02/11/2007 16:00:00
FMG,4.73,3078964918,0,-75510000,05/11/2007 16:00:00
FMG,4.74,3078964918,0,-75510000,06/11/2007 16:00:00
FMG,4.85,3078964918,0,-75510000,07/11/2007 16:00:00
FMG,4.45,3078964918,0,-75510000,08/11/2007 16:00:00
FMG,5.06,3078964918,0,-75510000,09/11/2007 16:00:00
FMG,5.1,3078964918,0,-75510000,12/11/2007 16:00:00
FMG,4.92,3078964918,0,-75510000,13/11/2007 16:00:00
FMG,5.15,3078964918,0,-75510000,14/11/2007 16:00:00
FMG,6.12,3078964918,0,-75510000,15/11/2007 16:00:00
FMG,5.85,3078964918,0,-75510000,16/11/2007 16:00:00
FMG,5.95,3078964918,0,-75510000,19/11/2007 16:00:00
FMG,5.66,3078964918,0,-75510000,20/11/2007 16:00:00
FMG,5.5,3078964918,0,-75510000,21/11/2007 16:00:00
FMG,5.57,3078964918,0,-75510000,22/11/2007 16:00:00
FMG,5.48,3078964918,0,-75510000,23/11/2007 16:00:00
FMG,5.66,3078964918,0,-75510000,26/11/2007 16:00:00
FMG,5.44,3078964918,0,-75510000,27/11/2007 16:00:00
FMG,5.17,3078964918,0,-75510000,28/11/2007 16:00:00
FMG,5.44,3078964918,0,-75510000,29/11/2007 16:00:00
FMG,5.66,3078964918,0,-75510000,30/11/2007 16:00:00
FMG,5.65,3078964918,0,-75510000,03/12/2007 16:00:00
FMG,5.6,3078964918,0,-75510000,04/12/2007 16:00:00
FMG,5.5,3078964918,0,-75510000,05/12/2007 16:00:00
FMG,5.62,3078964918,0,-75510000,06/12/2007 16:00:00
FMG,5.68,3078964918,0,-75510000,07/12/2007 16:00:00
FMG,5.87,3078964918,0,-75510000,10/12/2007 16:00:00
FMG,6.2,3078964918,0,-75510000,11/12/2007 16:00:00
FMG,6.1,3078964918,0,-75510000,12/12/2007 16:00:00
FMG,6.35,3078964918,0,-75510000,13/12/2007 16:00:00
FMG,6.25,3078964918,0,-75510000,14/12/2007 16:00:00
FMG,6.21,3078964918,0,-75510000,17/12/2007 16:00:00
FMG,5.95,3078964918,0,-75510000,18/12/2007 16:00:00
FMG,5.99,3078964918,0,-75510000,19/12/2007 16:00:00
FMG,6.12,3078964918,0,-75510000,20/12/2007 16:00:00
FMG,6.3,3078964918,0,-75510000,21/12/2007 16:00:00
FMG,6.66,3078964918,0,-75510000,24/12/2007 16:00:00
FMG,7.2,3078964918,0,-75510000,27/12/2007 16:00:00
FMG,8.47,3078964918,0,-75510000,28/12/2007 16:00:00
FMG,7.5,3078964918,0,-75510000,31/12/2007 16:00:00
FMG,8.1,3078964918,0,-3300000000,02/01/2008 16:00:00
FMG,7.7,3078964918,0,-3300000000,03/01/2008 16:00:00
FMG,7.2,3078964918,0,-3300000000,04/01/2008 16:00:00
FMG,6.68,3078964918,0,-3300000000,07/01/2008 16:00:00
FMG,6.6,3078964918,0,-3300000000,08/01/2008 16:00:00
FMG,6.47,3078964918,0,-3300000000,09/01/2008 16:00:00
FMG,6.19,3078964918,0,-3300000000,10/01/2008 16:00:00
FMG,6.59,3078964918,0,-3300000000,11/01/2008 16:00:00
FMG,6.53,3078964918,0,-3300000000,14/01/2008 16:00:00
FMG,6.75,3078964918,0,-3300000000,15/01/2008 16:00:00
FMG,6.55,3078964918,0,-3300000000,16/01/2008 16:00:00
FMG,6.59,3078964918,0,-3300000000,17/01/2008 16:00:00
FMG,6.22,3078964918,0,-3300000000,18/01/2008 16:00:00
FMG,5.7,3078964918,0,-3300000000,21/01/2008 16:00:00
FMG,5,3078964918,0,-3300000000,22/01/2008 16:00:00
FMG,5.7,3078964918,0,-3300000000,23/01/2008 16:00:00
FMG,5.64,3078964918,0,-3300000000,24/01/2008 16:00:00
FMG,6.3,3078964918,0,-3300000000,25/01/2008 16:00:00
FMG,6.38,3078964918,0,-3300000000,29/01/2008 16:00:00
FMG,6,3078964918,0,-3300000000,30/01/2008 16:00:00
FMG,6.17,3078964918,0,-3300000000,31/01/2008 16:00:00
FMG,6.5,3078964918,0,-3300000000,01/02/2008 16:00:00
FMG,7.18,3078964918,0,-3300000000,04/02/2008 16:00:00
FMG,7.37,3078964918,0,-3300000000,05/02/2008 16:00:00
FMG,7.21,3078964918,0,-3300000000,06/02/2008 16:00:00
FMG,7.3,3078964918,0,-3300000000,07/02/2008 16:00:00
FMG,7.52,3078964918,0,-3300000000,08/02/2008 16:00:00
FMG,6.94,3078964918,0,-3300000000,11/02/2008 16:00:00
FMG,6.96,3078964918,0,-3300000000,12/02/2008 16:00:00
FMG,7.05,3078964918,0,-3300000000,13/02/2008 16:00:00
FMG,7.5,3078964918,0,-3300000000,14/02/2008 16:00:00
FMG,7.15,3078964918,0,-3300000000,15/02/2008 16:00:00
FMG,7.52,3078964918,0,-3300000000,18/02/2008 16:00:00
FMG,7.45,3078964918,0,-3300000000,19/02/2008 16:00:00
FMG,7.05,3078964918,0,-3300000000,20/02/2008 16:00:00
FMG,7.54,3078964918,0,-3300000000,21/02/2008 16:00:00
FMG,7.5,3078964918,0,-3300000000,22/02/2008 16:00:00
FMG,7.95,3078964918,0,-3300000000,25/02/2008 16:00:00
FMG,8.22,3078964918,0,-3300000000,26/02/2008 16:00:00
FMG,8.25,3078964918,0,-3300000000,27/02/2008 16:00:00
FMG,8.22,3078964918,0,-3300000000,28/02/2008 16:00:00
FMG,7.85,3078964918,0,-3300000000,29/02/2008 16:00:00
FMG,8,3078964918,0,-3300000000,03/03/2008 16:00:00
FMG,7.63,3078964918,0,-3300000000,04/03/2008 16:00:00
FMG,7.7,3078964918,0,-3300000000,05/03/2008 16:00:00
FMG,8.28,3078964918,0,-3300000000,06/03/2008 16:00:00
FMG,8.17,3078964918,0,-3300000000,07/03/2008 16:00:00
FMG,8.03,3078964918,0,-3300000000,10/03/2008 16:00:00
FMG,7.39,3078964918,0,-3300000000,11/03/2008 16:00:00
FMG,7.65,3078964918,0,-3300000000,12/03/2008 16:00:00
FMG,7.41,3078964918,0,-3300000000,13/03/2008 16:00:00
FMG,7.39,3078964918,0,-3300000000,14/03/2008 16:00:00
FMG,7.38,3078964918,0,-3300000000,17/03/2008 16:00:00
FMG,6.8,3078964918,0,-3300000000,18/03/2008 16:00:00
FMG,6.95,3078964918,0,-3300000000,19/03/2008 16:00:00
FMG,6,3078964918,0,-3300000000,20/03/2008 16:00:00
FMG,6.5,3078964918,0,-3300000000,25/03/2008 16:00:00
FMG,6.72,3078964918,0,-3300000000,26/03/2008 16:00:00
FMG,6.89,3078964918,0,-3300000000,27/03/2008 16:00:00
FMG,6.58,3078964918,0,-3300000000,28/03/2008 16:00:00
FMG,6.51,3078964918,0,-3300000000,31/03/2008 16:00:00
FMG,6.57,3078964918,0,-3300000000,01/04/2008 16:00:00
FMG,6.66,3078964918,0,-3300000000,02/04/2008 16:00:00
FMG,6.55,3078964918,0,-3300000000,03/04/2008 16:00:00
FMG,6.98,3078964918,0,-3300000000,04/04/2008 16:00:00
FMG,7.47,3078964918,0,-3300000000,07/04/2008 16:00:00
FMG,7.24,3078964918,0,-3300000000,08/04/2008 16:00:00
FMG,7.1,3078964918,0,-3300000000,09/04/2008 16:00:00
FMG,7,3078964918,0,-3300000000,10/04/2008 16:00:00
FMG,6.76,3078964918,0,-3300000000,11/04/2008 16:00:00
FMG,6.84,3078964918,0,-3300000000,14/04/2008 16:00:00
FMG,7.08,3078964918,0,-3300000000,15/04/2008 16:00:00
FMG,7.29,3078964918,0,-3300000000,16/04/2008 16:00:00
FMG,7.25,3078964918,0,-3300000000,17/04/2008 16:00:00
FMG,7.18,3078964918,0,-3300000000,18/04/2008 16:00:00
FMG,7.27,3078964918,0,-3300000000,21/04/2008 16:00:00
FMG,7.09,3078964918,0,-3300000000,22/04/2008 16:00:00
FMG,7.43,3078964918,0,-3300000000,23/04/2008 16:00:00
FMG,7.6,3078964918,0,-3300000000,24/04/2008 16:00:00
FMG,7.47,3078964918,0,-3300000000,28/04/2008 16:00:00
FMG,7.62,3078964918,0,-3300000000,29/04/2008 16:00:00
FMG,7.41,3078964918,0,-3300000000,30/04/2008 16:00:00
FMG,7.79,3078964918,0,-3300000000,01/05/2008 16:00:00
FMG,8.21,3078964918,0,-3300000000,02/05/2008 16:00:00
FMG,8.44,3078964918,0,-3300000000,05/05/2008 16:00:00
FMG,8.63,3078964918,0,-3300000000,06/05/2008 16:00:00
FMG,9.39,3078964918,0,-3300000000,07/05/2008 16:00:00
FMG,9.09,3078964918,0,-3300000000,08/05/2008 16:00:00
FMG,9.18,3078964918,0,-3300000000,09/05/2008 16:00:00
FMG,9.27,3078964918,0,-3300000000,12/05/2008 16:00:00
FMG,9.4,3078964918,0,-3300000000,13/05/2008 16:00:00
FMG,9.35,3078964918,0,-3300000000,14/05/2008 16:00:00
FMG,9.24,3078964918,0,-3300000000,15/05/2008 16:00:00
FMG,9.29,3078964918,0,-3300000000,16/05/2008 16:00:00
FMG,9.62,3078964918,0,-3300000000,19/05/2008 16:00:00
FMG,9.27,3078964918,0,-3300000000,20/05/2008 16:00:00
FMG,9.24,3078964918,0,-3300000000,21/05/2008 16:00:00
FMG,9.7,3078964918,0,-3300000000,22/05/2008 16:00:00
FMG,9.56,3078964918,0,-3300000000,23/05/2008 16:00:00
FMG,9.9,3078964918,0,-3300000000,26/05/2008 16:00:00
FMG,10.59,3078964918,0,-3300000000,27/05/2008 16:00:00
FMG,10.32,3078964918,0,-3300000000,28/05/2008 16:00:00
FMG,10.63,3078964918,0,-3300000000,29/05/2008 16:00:00
FMG,10.65,3078964918,0,-3300000000,30/05/2008 16:00:00
FMG,11.24,3078964918,0,-3300000000,02/06/2008 16:00:00
FMG,11.74,3078964918,0,-3300000000,03/06/2008 16:00:00
FMG,10.71,3078964918,0,-3300000000,04/06/2008 16:00:00
FMG,10.35,3078964918,0,-3300000000,05/06/2008 16:00:00
FMG,10,3078964918,0,-3300000000,06/06/2008 16:00:00
FMG,9.8,3078964918,0,-3300000000,10/06/2008 16:00:00
FMG,9.68,3078964918,0,-3300000000,11/06/2008 16:00:00
FMG,9.4,3078964918,0,-3300000000,12/06/2008 16:00:00
FMG,9.91,3078964918,0,-3300000000,13/06/2008 16:00:00
FMG,10.31,3078964918,0,-3300000000,16/06/2008 16:00:00
FMG,10.45,3078964918,0,-3300000000,17/06/2008 16:00:00
FMG,10.97,3078964918,0,-3300000000,18/06/2008 16:00:00
FMG,11.45,3078964918,0,-3300000000,19/06/2008 16:00:00
FMG,10.8,3078964918,0,-3300000000,20/06/2008 16:00:00
FMG,11.71,3078964918,0,-3300000000,23/06/2008 16:00:00
FMG,12.78,3078964918,0,-3300000000,24/06/2008 16:00:00
FMG,12,3078964918,0,-3300000000,25/06/2008 16:00:00
FMG,12.12,3078964918,0,-3300000000,26/06/2008 16:00:00
FMG,12.13,3078964918,0,-3300000000,27/06/2008 16:00:00
FMG,11.9,3078964918,0,-3300000000,30/06/2008 16:00:00
FMG,11.4,3078964918,0,-3300000000,01/07/2008 16:00:00
FMG,10.8,3078964918,0,-3300000000,02/07/2008 16:00:00
FMG,9.5,3078964918,0,-3300000000,03/07/2008 16:00:00
FMG,9.76,3078964918,0,-3300000000,04/07/2008 16:00:00
FMG,9.36,3078964918,0,-3300000000,07/07/2008 16:00:00
FMG,9.12,3078964918,0,-3300000000,08/07/2008 16:00:00
FMG,9.13,3078964918,0,-3300000000,09/07/2008 16:00:00
FMG,9.24,3078964918,0,-3300000000,10/07/2008 16:00:00
FMG,9.9,3078964918,0,-3300000000,11/07/2008 16:00:00
FMG,9.38,3078964918,0,-3300000000,14/07/2008 16:00:00
FMG,8.97,3078964918,0,-3300000000,15/07/2008 16:00:00
FMG,8.82,3078964918,0,-3300000000,16/07/2008 16:00:00
FMG,8.82,3078964918,0,-3300000000,17/07/2008 16:00:00
FMG,8.12,3078964918,0,-3300000000,18/07/2008 16:00:00
FMG,9.13,3078964918,0,-3300000000,21/07/2008 16:00:00
FMG,8.77,3078964918,0,-3300000000,22/07/2008 16:00:00
FMG,8.69,3078964918,0,-3300000000,23/07/2008 16:00:00
FMG,8.43,3078964918,0,-3300000000,24/07/2008 16:00:00
FMG,8.1,3078964918,0,-3300000000,25/07/2008 16:00:00
FMG,8.02,3078964918,0,-3300000000,28/07/2008 16:00:00
FMG,7.95,3078964918,0,-3300000000,29/07/2008 16:00:00
FMG,8.4,3078964918,0,-3300000000,30/07/2008 16:00:00
FMG,8.7,3078964918,0,-3300000000,31/07/2008 16:00:00
FMG,8.27,3078964918,0,-3300000000,01/08/2008 16:00:00
FMG,8,3078964918,0,-3300000000,04/08/2008 16:00:00
FMG,7.5,3078964918,0,-3300000000,05/08/2008 16:00:00
FMG,8.11,3078964918,0,-3300000000,06/08/2008 16:00:00
FMG,7.72,3078964918,0,-3300000000,07/08/2008 16:00:00
FMG,7.83,3078964918,0,-3300000000,08/08/2008 16:00:00
FMG,7.87,3078964918,0,-3300000000,11/08/2008 16:00:00
FMG,7.56,3078964918,0,-3300000000,12/08/2008 16:00:00
FMG,7.17,3078964918,0,-3300000000,13/08/2008 16:00:00
FMG,7.71,3078964918,0,-3300000000,14/08/2008 16:00:00
FMG,7.5,3078964918,0,-3300000000,15/08/2008 16:00:00
FMG,7.65,3078964918,0,-3300000000,18/08/2008 16:00:00
FMG,7.15,3078964918,0,-3300000000,19/08/2008 16:00:00
FMG,7.3,3078964918,0,-3300000000,20/08/2008 16:00:00
FMG,7.16,3078964918,0,-3300000000,21/08/2008 16:00:00
FMG,7.34,3078964918,0,-3300000000,22/08/2008 16:00:00
FMG,7.59,3078964918,0,-3300000000,25/08/2008 16:00:00
FMG,7.57,3078964918,0,-3300000000,26/08/2008 16:00:00
FMG,7.39,3078964918,0,-3300000000,27/08/2008 16:00:00
FMG,7.4,3078964918,0,-3300000000,28/08/2008 16:00:00
FMG,7.65,3078964918,0,-3300000000,29/08/2008 16:00:00
FMG,7.63,3078964918,0,-3300000000,01/09/2008 16:00:00
FMG,7.95,3078964918,0,-3300000000,02/09/2008 16:00:00
FMG,7.14,3078964918,0,-3300000000,03/09/2008 16:00:00
FMG,6.89,3078964918,0,-3300000000,04/09/2008 16:00:00
FMG,6.39,3078964918,0,-3300000000,05/09/2008 16:00:00
FMG,7.1,3078964918,0,-3300000000,08/09/2008 16:00:00
FMG,6.5,3078964918,0,-3300000000,09/09/2008 16:00:00
FMG,6.19,3078964918,0,-3300000000,10/09/2008 16:00:00
FMG,5.88,3078964918,0,-3300000000,11/09/2008 16:00:00
FMG,5.91,3078964918,0,-3300000000,12/09/2008 16:00:00
FMG,5.83,3078964918,0,-3300000000,15/09/2008 16:00:00
FMG,5.59,3078964918,0,-3300000000,16/09/2008 16:00:00
FMG,5.22,3078964918,0,-3300000000,17/09/2008 16:00:00
FMG,5.2,3078964918,0,-3300000000,18/09/2008 16:00:00
FMG,5.7,3078964918,0,-3300000000,19/09/2008 16:00:00
FMG,7.15,3078964918,0,-3300000000,22/09/2008 16:00:00
FMG,6.51,3078964918,0,-3300000000,23/09/2008 16:00:00
FMG,6.46,3078964918,0,-3300000000,24/09/2008 16:00:00
FMG,6.21,3078964918,0,-3300000000,25/09/2008 16:00:00
FMG,5.98,3078964918,0,-3300000000,26/09/2008 16:00:00
FMG,5.6,3078964918,0,-3300000000,29/09/2008 16:00:00
FMG,4.66,3078964918,0,-3300000000,30/09/2008 16:00:00
FMG,5.31,3078964918,0,-3300000000,01/10/2008 16:00:00
FMG,4.85,3078964918,0,-3300000000,02/10/2008 16:00:00
FMG,4.97,3078964918,0,-3300000000,03/10/2008 16:00:00
FMG,4.41,3078964918,0,-3300000000,06/10/2008 16:00:00
FMG,4.23,3078964918,0,-3300000000,07/10/2008 16:00:00
FMG,3.62,3078964918,0,-3300000000,08/10/2008 16:00:00
FMG,3.3,3078964918,0,-3300000000,09/10/2008 16:00:00
FMG,2.68,3078964918,0,-3300000000,10/10/2008 16:00:00
FMG,2.82,3078964918,0,-3300000000,13/10/2008 16:00:00
FMG,4.37,3078964918,0,-3300000000,14/10/2008 16:00:00
FMG,3.45,3078964918,0,-3300000000,15/10/2008 16:00:00
FMG,3.1,3078964918,0,-3300000000,16/10/2008 16:00:00
FMG,2.94,3078964918,0,-3300000000,17/10/2008 16:00:00
FMG,3,3078964918,0,-3300000000,20/10/2008 16:00:00
FMG,3.21,3078964918,0,-3300000000,21/10/2008 16:00:00
FMG,3.1,3078964918,0,-3300000000,22/10/2008 16:00:00
FMG,2.91,3078964918,0,-3300000000,23/10/2008 16:00:00
FMG,2.85,3078964918,0,-3300000000,24/10/2008 16:00:00
FMG,2.8,3078964918,0,-3300000000,27/10/2008 16:00:00
FMG,2.91,3078964918,0,-3300000000,28/10/2008 16:00:00
FMG,3.05,3078964918,0,-3300000000,29/10/2008 16:00:00
FMG,3.14,3078964918,0,-3300000000,30/10/2008 16:00:00
FMG,2.95,3078964918,0,-3300000000,31/10/2008 16:00:00
FMG,2.98,3078964918,0,-3300000000,03/11/2008 16:00:00
FMG,2.94,3078964918,0,-3300000000,04/11/2008 16:00:00
FMG,3.04,3078964918,0,-3300000000,05/11/2008 16:00:00
FMG,2.71,3078964918,0,-3300000000,06/11/2008 16:00:00
FMG,2.6,3078964918,0,-3300000000,07/11/2008 16:00:00
FMG,2.45,3078964918,0,-3300000000,10/11/2008 16:00:00
FMG,2.28,3078964918,0,-3300000000,11/11/2008 16:00:00
FMG,2.03,3078964918,0,-3300000000,12/11/2008 16:00:00
FMG,1.88,3078964918,0,-3300000000,13/11/2008 16:00:00
FMG,1.9,3078964918,0,-3300000000,14/11/2008 16:00:00
FMG,1.86,3078964918,0,-3300000000,17/11/2008 16:00:00
FMG,1.61,3078964918,0,-3300000000,18/11/2008 16:00:00
FMG,1.36,3078964918,0,-3300000000,19/11/2008 16:00:00
FMG,1.29,3078964918,0,-3300000000,20/11/2008 16:00:00
FMG,1.8,3078964918,0,-3300000000,21/11/2008 16:00:00
FMG,1.7,3078964918,0,-3300000000,24/11/2008 16:00:00
FMG,2.05,3078964918,0,-3300000000,25/11/2008 16:00:00
FMG,1.72,3078964918,0,-3300000000,26/11/2008 16:00:00
FMG,1.84,3078964918,0,-3300000000,27/11/2008 16:00:00
FMG,2.06,3078964918,0,-3300000000,28/11/2008 16:00:00
FMG,2.5,3078964918,0,-3300000000,01/12/2008 16:00:00
FMG,2.5,3078964918,0,-3300000000,02/12/2008 16:00:00
FMG,2.71,3078964918,0,-3300000000,03/12/2008 16:00:00
FMG,2.46,3078964918,0,-3300000000,04/12/2008 16:00:00
FMG,2.23,3078964918,0,-3300000000,05/12/2008 16:00:00
FMG,2.18,3078964918,0,-3300000000,08/12/2008 16:00:00
FMG,2.34,3078964918,0,-3300000000,09/12/2008 16:00:00
FMG,2.73,3078964918,0,-3300000000,10/12/2008 16:00:00
FMG,2.72,3078964918,0,-3300000000,11/12/2008 16:00:00
FMG,2.42,3078964918,0,-3300000000,12/12/2008 16:00:00
FMG,2.63,3078964918,0,-3300000000,15/12/2008 16:00:00
FMG,2.36,3078964918,0,-3300000000,16/12/2008 16:00:00
FMG,2.47,3078964918,0,-3300000000,17/12/2008 16:00:00
FMG,2.36,3078964918,0,-3300000000,18/12/2008 16:00:00
FMG,2.16,3078964918,0,-3300000000,19/12/2008 16:00:00
FMG,1.72,3078964918,0,-3300000000,22/12/2008 16:00:00
FMG,1.81,3078964918,0,-3300000000,23/12/2008 16:00:00
FMG,1.81,3078964918,0,-3300000000,24/12/2008 16:00:00
FMG,1.85,3078964918,0,-3300000000,29/12/2008 16:00:00
FMG,1.93,3078964918,0,-3300000000,30/12/2008 16:00:00
FMG,1.93,3078964918,0,-3300000000,31/12/2008 16:00:00
FMG,2.01,3078964918,0,530000000,02/01/2009 16:00:00
FMG,2.1,3078964918,0,530000000,05/01/2009 16:00:00
FMG,2.14,3078964918,0,530000000,06/01/2009 16:00:00
FMG,2.27,3078964918,0,530000000,07/01/2009 16:00:00
FMG,2.09,3078964918,0,530000000,08/01/2009 16:00:00
FMG,2.07,3078964918,0,530000000,09/01/2009 16:00:00
FMG,2,3078964918,0,530000000,12/01/2009 16:00:00
FMG,1.93,3078964918,0,530000000,13/01/2009 16:00:00
FMG,2.05,3078964918,0,530000000,14/01/2009 16:00:00
FMG,1.93,3078964918,0,530000000,15/01/2009 16:00:00
FMG,1.98,3078964918,0,530000000,16/01/2009 16:00:00
FMG,2.01,3078964918,0,530000000,19/01/2009 16:00:00
FMG,1.83,3078964918,0,530000000,20/01/2009 16:00:00
FMG,1.9,3078964918,0,530000000,21/01/2009 16:00:00
FMG,1.87,3078964918,0,530000000,22/01/2009 16:00:00
FMG,1.75,3078964918,0,530000000,23/01/2009 16:00:00
FMG,1.73,3078964918,0,530000000,27/01/2009 16:00:00
FMG,1.69,3078964918,0,530000000,28/01/2009 16:00:00
FMG,1.73,3078964918,0,530000000,29/01/2009 16:00:00
FMG,1.77,3078964918,0,530000000,30/01/2009 16:00:00
FMG,1.95,3078964918,0,530000000,02/02/2009 16:00:00
FMG,1.92,3078964918,0,530000000,03/02/2009 16:00:00
FMG,2.01,3078964918,0,530000000,04/02/2009 16:00:00
FMG,2.2,3078964918,0,530000000,05/02/2009 16:00:00
FMG,2.32,3078964918,0,530000000,06/02/2009 16:00:00
FMG,2.57,3078964918,0,530000000,09/02/2009 16:00:00
FMG,2.47,3078964918,0,530000000,10/02/2009 16:00:00
FMG,2.42,3078964918,0,530000000,11/02/2009 16:00:00
FMG,2.56,3078964918,0,530000000,12/02/2009 16:00:00
FMG,2.81,3078964918,0,530000000,13/02/2009 16:00:00
FMG,2.66,3078964918,0,530000000,16/02/2009 16:00:00
FMG,2.66,3078964918,0,530000000,17/02/2009 16:00:00
FMG,2.99,3078964918,0,530000000,18/02/2009 16:00:00
FMG,2.9,3078964918,0,530000000,19/02/2009 16:00:00
FMG,2.83,3078964918,0,530000000,20/02/2009 16:00:00
FMG,2.83,3078964918,0,530000000,24/02/2009 16:00:00
FMG,2.56,3078964918,0,530000000,26/02/2009 16:00:00
FMG,2.65,3078964918,0,530000000,27/02/2009 16:00:00
FMG,2.45,3078964918,0,530000000,02/03/2009 16:00:00
FMG,2.32,3078964918,0,530000000,03/03/2009 16:00:00
FMG,2.49,3078964918,0,530000000,04/03/2009 16:00:00
FMG,2.52,3078964918,0,530000000,05/03/2009 16:00:00
FMG,2.5,3078964918,0,530000000,06/03/2009 16:00:00
FMG,2.54,3078964918,0,530000000,09/03/2009 16:00:00
FMG,2.38,3078964918,0,530000000,10/03/2009 16:00:00
FMG,2.45,3078964918,0,530000000,11/03/2009 16:00:00
FMG,2.39,3078964918,0,530000000,12/03/2009 16:00:00
