country_name,quarterly_GDP_growth,quarterly_inflation,quarterly_unemployment,quarterly_debt_GDP,household_saving_ratio,date
US,0.61,2.7,4.5,86.24,3.492,2/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,3/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,4/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,5/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,6/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,7/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,8/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,9/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,10/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,11/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,12/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,13/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,14/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,15/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,16/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,17/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,18/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,19/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,20/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,21/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,22/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,23/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,24/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,25/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,26/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,27/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,28/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,29/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,30/4/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,1/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,2/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,3/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,4/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,5/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,6/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,7/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,8/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,9/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,10/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,11/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,12/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,13/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,14/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,15/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,16/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,17/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,18/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,19/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,20/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,21/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,22/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,23/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,24/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,25/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,26/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,27/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,28/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,29/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,30/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,31/5/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,1/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,2/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,3/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,4/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,5/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,6/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,7/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,8/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,9/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,10/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,11/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,12/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,13/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,14/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,15/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,16/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,17/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,18/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,19/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,20/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,21/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,22/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,23/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,24/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,25/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,26/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,27/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,28/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,29/6/2007 00:00:00
US,0.61,2.7,4.5,86.24,3.492,30/6/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,1/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,2/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,3/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,4/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,5/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,6/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,7/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,8/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,9/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,10/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,11/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,12/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,13/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,14/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,15/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,16/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,17/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,18/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,19/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,20/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,21/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,22/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,23/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,24/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,25/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,26/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,27/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,28/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,29/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,30/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,31/7/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,1/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,2/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,3/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,4/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,5/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,6/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,7/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,8/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,9/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,10/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,11/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,12/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,13/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,14/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,15/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,16/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,17/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,18/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,19/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,20/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,21/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,22/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,23/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,24/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,25/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,26/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,27/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,28/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,29/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,30/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,31/8/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,1/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,2/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,3/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,4/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,5/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,6/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,7/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,8/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,9/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,10/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,11/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,12/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,13/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,14/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,15/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,16/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,17/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,18/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,19/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,20/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,21/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,22/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,23/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,24/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,25/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,26/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,27/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,28/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,29/9/2007 00:00:00
US,0.58,2.4,4.67,86.24,3.492,30/9/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,1/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,2/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,3/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,4/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,5/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,6/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,7/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,8/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,9/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,10/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,11/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,12/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,13/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,14/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,15/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,16/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,17/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,18/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,19/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,20/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,21/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,22/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,23/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,24/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,25/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,26/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,27/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,28/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,29/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,30/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,31/10/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,1/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,2/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,3/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,4/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,5/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,6/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,7/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,8/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,9/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,10/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,11/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,12/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,13/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,14/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,15/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,16/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,17/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,18/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,19/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,20/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,21/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,22/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,23/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,24/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,25/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,26/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,27/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,28/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,29/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,30/11/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,1/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,2/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,3/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,4/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,5/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,6/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,7/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,8/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,9/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,10/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,11/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,12/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,13/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,14/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,15/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,16/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,17/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,18/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,19/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,20/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,21/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,22/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,23/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,24/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,25/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,26/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,27/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,28/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,29/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,30/12/2007 00:00:00
US,0.63,4,4.8,86.24,3.492,31/12/2007 00:00:00
US,-0.43,4.1,5,102,4.77,1/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,2/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,3/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,4/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,5/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,6/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,7/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,8/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,9/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,10/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,11/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,12/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,13/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,14/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,15/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,16/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,17/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,18/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,19/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,20/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,21/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,22/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,23/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,24/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,25/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,26/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,27/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,28/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,29/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,30/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,31/1/2008 00:00:00
US,-0.43,4.1,5,102,4.77,1/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,2/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,3/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,4/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,5/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,6/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,7/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,8/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,9/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,10/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,11/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,12/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,13/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,14/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,15/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,16/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,17/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,18/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,19/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,20/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,21/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,22/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,23/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,24/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,25/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,26/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,27/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,28/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,29/2/2008 00:00:00
US,-0.43,4.1,5,102,4.77,1/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,2/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,3/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,4/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,5/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,6/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,7/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,8/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,9/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,10/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,11/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,12/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,13/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,14/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,15/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,16/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,17/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,18/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,19/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,20/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,21/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,22/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,23/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,24/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,25/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,26/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,27/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,28/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,29/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,30/3/2008 00:00:00
US,-0.43,4.1,5,102,4.77,31/3/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,1/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,2/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,3/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,4/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,5/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,6/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,7/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,8/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,9/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,10/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,11/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,12/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,13/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,14/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,15/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,16/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,17/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,18/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,19/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,20/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,21/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,22/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,23/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,24/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,25/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,26/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,27/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,28/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,29/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,30/4/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,1/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,2/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,3/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,4/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,5/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,6/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,7/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,8/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,9/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,10/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,11/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,12/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,13/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,14/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,15/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,16/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,17/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,18/5/2008 00:00:00
US,0.60,4.4,5.33,102,4.77,19/5/2008 00:00:00
